time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
0,1,1,0.0,0.0,0,53.150758,6.738492,-0.8,,
1,1,1,0.0,0.0,0,53.150762,6.738418,-0.8,,
2,1,1,5.41,5.15,0,53.150764,6.738341,-0.8,59,
3,1,1,10.98,5.28,0,53.150765,6.738261,-0.8,60,
4,1,1,16.58,5.37,0,53.150766,6.738178,-0.9,63,
5,1,1,22.3,5.55,0,53.150765,6.738093,-0.9,60,
6,1,1,28.11,5.67,0,53.150763,6.738006,-0.9,63,
7,1,1,34.0,5.73,1,53.150761,6.737917,-0.9,64,
8,1,1,40.01,5.94,1,53.150758,6.737826,-0.9,75,
9,1,1,46.04,5.97,1,53.150754,6.737735,-0.9,77,
10,1,1,52.1,6.0,1,53.15075,6.737644,-0.9,79,
11,1,1,58.2,6.03,1,53.150745,6.737553,-0.9,77,
12,1,1,64.34,6.08,1,53.15074,6.737462,-0.9,79,
13,1,1,70.53,6.14,2,53.150734,6.737371,-0.9,80,
14,1,1,76.74,6.14,2,53.150728,6.737281,-0.9,83,
15,1,1,82.99,6.16,2,53.150722,6.737189,-0.9,85,
16,1,1,89.27,6.22,2,53.150714,6.737095,-0.9,85,
17,1,1,95.57,6.23,2,53.150705,6.736997,-0.8,88,
18,1,1,101.89,6.25,3,53.150695,6.736895,-0.8,91,
19,1,1,108.31,6.47,3,53.150684,6.736788,-0.8,90,
20,1,1,114.92,6.86,3,53.150671,6.736678,-0.8,91,
21,1,1,121.77,7.24,3,53.150658,6.736566,-0.7,91,
22,1,1,128.81,7.4,3,53.150644,6.736453,-0.6,92,
23,1,1,135.85,7.53,4,53.150632,6.736343,-0.5,94,
24,1,1,142.89,7.51,4,53.150619,6.736235,-0.4,93,
25,1,1,149.93,7.48,4,53.150608,6.73613,-0.3,96,
26,1,1,156.97,7.43,4,53.150597,6.736027,-0.2,101,
27,1,1,164.01,7.36,5,53.150586,6.735925,-0.1,105,
28,1,1,171.05,7.3,5,53.150575,6.735824,0.0,105,
29,1,1,178.09,7.25,5,53.150564,6.735722,0.0,109,
30,1,1,185.13,7.21,5,53.150552,6.73562,0.0,112,
31,1,1,192.17,7.19,5,53.150539,6.735517,0.0,109,
32,1,1,199.21,7.17,6,53.150525,6.735414,0.0,111,
33,1,1,206.25,7.11,6,53.150508,6.735311,0.0,114,
34,1,1,213.29,7.06,6,53.15049,6.73521,0.0,114,
35,1,1,220.33,7.04,6,53.150468,6.73511,0.0,114,
36,1,1,227.37,7.03,7,53.150443,6.735012,0.0,116,
37,1,1,234.42,7.04,7,53.150414,6.734916,0.1,117,
38,1,1,241.46,7.05,7,53.150382,6.734823,0.1,117,
39,1,1,248.51,7.07,7,53.150346,6.734734,0.2,118,
40,1,1,255.55,7.09,7,53.150307,6.734649,0.3,118,
41,1,1,262.6,7.1,8,53.150263,6.734568,0.4,118,
42,1,1,269.65,7.12,8,53.150215,6.734493,0.5,118,
43,1,1,276.7,7.14,8,53.150165,6.734423,0.6,119,
44,1,1,283.75,7.16,8,53.150111,6.734362,0.7,118,
45,1,1,290.8,7.17,9,53.150055,6.734308,0.8,118,
46,1,1,297.86,7.17,9,53.149997,6.734263,0.9,117,
47,1,1,304.92,7.16,9,53.14994,6.734227,0.9,117,
48,1,1,311.97,7.12,9,53.149884,6.734197,0.8,116,
49,1,1,319.03,7.07,9,53.149833,6.734173,0.8,116,
50,1,1,326.09,6.99,10,53.149788,6.734155,0.7,117,
51,1,1,338.23,6.86,10,53.149752,6.73414,0.7,117,
52,1,1,341.3,6.61,10,53.149725,6.734128,0.7,117,
53,1,1,344.24,3.69,10,53.1497,6.73412,0.6,117,
54,1,1,347.95,3.59,10,53.149671,6.734114,0.6,117,
55,1,1,352.65,3.91,10,53.149631,6.734112,0.6,117,
56,1,1,358.36,4.52,11,53.14958,6.734112,0.5,115,
57,1,1,358.36,5.15,11,53.14952,6.734115,0.4,112,
58,1,1,358.36,5.9,11,53.149454,6.734118,0.3,113,
59,1,1,366.06,6.47,11,53.149386,6.734123,0.3,112,
60,1,1,373.73,6.78,11,53.149318,6.734126,0.2,113,
61,1,1,381.15,6.75,11,53.149255,6.734129,0.1,113,
62,1,1,381.15,6.71,11,53.149199,6.734129,0.0,114,
63,1,1,397.43,6.08,12,53.149155,6.734127,0.0,113,
64,1,1,407.23,4.8,12,53.149122,6.734119,-0.1,112,
65,1,1,410.2,3.59,12,53.149102,6.734104,-0.1,116,
66,1,1,412.03,2.86,12,53.149094,6.73408,-0.1,118,
67,1,1,414.41,2.58,12,53.149094,6.734044,-0.1,119,
68,1,1,417.62,2.7,12,53.149099,6.733997,-0.1,117,
69,1,1,421.75,3.12,12,53.149105,6.73394,-0.1,117,
70,1,1,421.75,3.56,12,53.14911,6.733879,-0.1,118,
71,1,1,421.75,3.8,12,53.149112,6.733815,-0.1,117,
72,1,1,426.32,3.97,13,53.149098,6.733744,-0.1,117,
73,1,1,433.18,4.79,13,53.149063,6.733665,-0.1,117,
74,1,1,440.12,5.54,13,53.149016,6.733596,-0.2,115,
75,1,1,447.21,5.83,13,53.148965,6.733533,-0.2,116,
76,1,1,447.21,6.03,13,53.148916,6.733466,-0.3,116,
77,1,1,447.21,6.18,13,53.148872,6.733388,-0.4,116,
78,1,1,454.28,6.78,13,53.148835,6.733301,-0.4,115,
79,1,1,461.39,6.85,14,53.148804,6.733208,-0.5,116,
80,1,1,461.6,6.95,14,53.148775,6.733114,-0.5,116,
81,1,1,468.87,7.01,14,53.148741,6.733023,-0.5,117,
82,1,1,476.29,7.06,14,53.148698,6.73294,-0.5,120,
83,1,1,483.62,7.1,14,53.148647,6.73287,-0.5,122,
84,1,1,491.39,7.08,15,53.148591,6.732821,-0.5,123,
85,1,1,498.3,6.95,15,53.148532,6.732797,-0.4,124,
86,1,1,505.17,6.89,15,53.148471,6.732787,-0.4,121,
87,1,1,512.28,6.91,15,53.148409,6.732777,-0.4,123,
88,1,1,519.55,6.98,16,53.148346,6.732757,-0.3,123,
89,1,1,519.77,6.99,16,53.148284,6.732729,-0.4,124,
90,1,1,526.89,6.96,16,53.148224,6.732702,-0.4,126,
91,1,1,534.06,6.91,16,53.148164,6.732677,-0.5,126,
92,1,1,541.1,6.87,16,53.148104,6.732659,-0.6,127,
93,1,1,548.16,6.84,16,53.148044,6.732651,-0.7,127,
94,1,1,552.3,6.76,17,53.147984,6.73265,-0.9,126,
95,1,1,581.61,6.63,17,53.147926,6.732655,-1.0,125,
96,1,1,592.45,6.5,17,53.147871,6.732665,-1.1,126,
97,1,1,598.72,6.32,17,53.147817,6.732677,-1.2,126,
98,1,1,604.82,6.16,18,53.147764,6.732689,-1.3,126,
99,1,1,610.76,6.08,18,53.147712,6.732701,-1.4,124,
100,1,1,616.7,6.06,18,53.147659,6.732709,-1.5,124,
101,1,1,622.75,6.05,18,53.147606,6.732714,-1.6,125,
102,1,1,628.78,6.02,18,53.147555,6.732718,-1.6,125,
103,1,1,634.34,5.94,18,53.147509,6.732722,-1.7,126,
104,1,1,638.93,5.79,19,53.147471,6.732729,-1.7,124,
105,1,1,642.68,5.62,19,53.147441,6.732733,-1.7,123,
106,1,1,645.96,5.47,19,53.147418,6.732725,-1.8,123,
107,1,1,649.43,3.78,19,53.147401,6.7327,-1.8,123,
108,1,1,653.2,3.81,19,53.14739,6.732657,-1.8,122,
109,1,1,657.63,3.85,19,53.147386,6.732598,-1.9,120,
110,1,1,662.63,4.23,19,53.147388,6.732524,-2.0,118,
111,1,1,662.63,4.75,19,53.147393,6.732439,-2.0,118,
112,1,1,662.63,5.3,19,53.147398,6.732346,-2.0,118,
113,1,1,669.78,5.95,19,53.147402,6.732247,-2.0,120,
114,1,1,669.78,6.39,20,53.147406,6.732142,-2.0,119,
115,1,1,685.33,6.72,20,53.147408,6.732033,-2.0,120,
116,1,1,694.89,6.93,20,53.147411,6.731923,-2.0,121,
117,1,1,702.2,7.08,20,53.147413,6.731811,-2.0,121,
118,1,1,709.54,7.2,21,53.147414,6.7317,-2.0,123,
119,1,1,716.95,7.29,21,53.147416,6.731589,-2.0,122,
120,1,1,724.4,7.34,21,53.147418,6.731478,-2.0,123,
121,1,1,731.84,7.35,21,53.14742,6.731368,-2.0,126,
122,1,1,739.23,7.36,22,53.147423,6.731257,-2.0,130,
123,1,1,746.6,7.38,22,53.147426,6.731147,-1.9,129,
124,1,1,754.0,7.39,22,53.147429,6.731036,-1.9,128,
125,1,1,761.41,7.4,22,53.147433,6.730925,-1.9,127,
126,1,1,768.82,7.39,22,53.147436,6.730814,-1.9,128,
127,1,1,776.2,7.39,23,53.147438,6.730703,-1.9,127,
128,1,1,783.58,7.4,23,53.14744,6.730592,-1.9,128,
129,1,1,790.99,7.42,23,53.147441,6.730481,-1.9,128,
130,1,1,798.45,7.42,23,53.147443,6.730369,-1.9,128,
131,1,1,805.89,7.43,24,53.147446,6.730257,-1.9,127,
132,1,1,813.44,7.45,24,53.147453,6.730144,-1.9,125,
133,1,1,821.08,7.47,24,53.147464,6.730031,-2.0,124,
134,1,1,828.75,7.49,24,53.147482,6.729918,-2.0,124,
135,1,1,836.39,7.51,25,53.147509,6.729812,-2.0,124,
136,1,1,843.96,7.52,25,53.147549,6.72972,-1.9,123,
137,1,1,851.53,7.53,25,53.147602,6.729647,-1.9,124,
138,1,1,859.15,7.55,25,53.147663,6.72959,-1.8,124,
139,1,1,866.84,7.58,26,53.147725,6.729538,-1.7,125,
140,1,1,874.52,7.61,26,53.147776,6.729466,-1.7,125,
141,1,1,882.0,7.61,26,53.147812,6.729375,-1.6,124,
142,1,1,889.24,7.6,26,53.147835,6.729272,-1.6,123,
143,1,1,896.46,7.57,27,53.147844,6.729164,-1.6,122,
144,1,1,903.76,7.54,27,53.147846,6.729054,-1.6,121,
145,1,1,911.41,7.51,27,53.147847,6.728943,-1.6,121,
146,1,1,919.1,7.49,27,53.147849,6.728832,-1.6,120,
147,1,1,926.7,7.47,28,53.147851,6.72872,-1.6,119,
148,1,1,934.57,7.44,28,53.147853,6.728607,-1.6,119,
149,1,1,934.57,7.42,28,53.147856,6.728494,-1.6,121,
150,1,1,934.57,7.4,28,53.147858,6.728381,-1.6,120,
151,1,1,942.62,7.4,28,53.147861,6.728268,-1.5,120,
152,1,1,950.6,7.41,28,53.147864,6.728155,-1.5,122,
153,1,1,958.52,7.43,29,53.147867,6.728042,-1.4,121,
154,1,1,958.52,7.46,29,53.147869,6.727929,-1.3,122,
155,1,1,958.52,7.47,29,53.147871,6.727816,-1.3,121,
156,1,1,966.33,7.48,29,53.147874,6.727703,-1.2,120,
157,1,1,974.12,7.5,29,53.147876,6.727591,-1.1,117,
158,1,1,981.89,7.51,29,53.147877,6.727479,-1.1,119,
159,1,1,986.51,7.52,30,53.147879,6.727366,-1.0,121,
160,1,1,994.26,7.53,30,53.14788,6.727252,-1.0,122,
161,1,1,1002.1,7.52,30,53.147881,6.727138,-0.9,121,
162,1,1,1010.11,7.52,30,53.147882,6.727023,-0.8,124,
163,1,1,1018.38,7.52,31,53.147883,6.726906,-0.8,124,
164,1,1,1024.4,7.54,31,53.147883,6.726788,-0.7,126,
165,1,1,1032.81,7.58,31,53.147883,6.726668,-0.6,127,
166,1,1,1041.2,7.62,31,53.147883,6.726545,-0.6,129,
167,1,1,1049.73,7.68,32,53.147883,6.726421,-0.6,129,
168,1,1,1058.25,7.74,32,53.147883,6.726297,-0.6,130,
169,1,1,1063.32,7.8,32,53.147885,6.726173,-0.6,131,
170,1,1,1071.58,7.86,32,53.147888,6.726051,-0.6,132,
171,1,1,1079.84,7.91,33,53.147889,6.725932,-0.5,133,
172,1,1,1088.02,7.95,33,53.147883,6.725817,-0.5,133,
173,1,1,1095.88,7.97,33,53.147865,6.725706,-0.6,133,
174,1,1,1103.39,7.96,33,53.147834,6.725607,-0.7,133,
175,1,1,1111.08,7.93,34,53.14779,6.725526,-0.8,133,
176,1,1,1118.9,7.88,34,53.147733,6.725468,-0.8,134,
177,1,1,1126.95,7.84,34,53.147667,6.725432,-0.9,134,
178,1,1,1135.04,7.79,34,53.147599,6.725412,-0.9,133,
179,1,1,1139.54,7.75,35,53.147529,6.725404,-1.0,132,
180,1,1,1169.27,7.72,35,53.14746,6.725404,-1.0,132,
181,1,1,1181.71,7.68,35,53.147392,6.725406,-1.0,129,
182,1,1,1189.5,7.65,35,53.147325,6.725408,-1.0,130,
183,1,1,1197.14,7.63,36,53.147258,6.725407,-1.0,129,
184,1,1,1204.64,7.61,36,53.147191,6.725403,-1.0,132,
185,1,1,1212.07,7.59,36,53.147124,6.725391,-1.0,131,
186,1,1,1219.52,7.58,36,53.147059,6.725371,-1.0,131,
187,1,1,1226.87,7.55,37,53.146998,6.725339,-1.0,131,
188,1,1,1234.04,7.51,37,53.146941,6.725294,-1.0,131,
189,1,1,1241.28,7.47,37,53.146891,6.725233,-1.0,132,
190,1,1,1248.57,7.42,37,53.146849,6.725155,-1.0,132,
191,1,1,1255.88,7.39,38,53.146814,6.725063,-1.0,132,
192,1,1,1263.33,7.36,38,53.146786,6.724962,-1.0,135,
193,1,1,1270.8,7.34,38,53.146766,6.724856,-0.8,136,
194,1,1,1278.05,7.31,38,53.146752,6.72475,-0.7,135,
195,1,1,1284.82,7.26,39,53.146745,6.724647,-0.6,133,
196,1,1,1291.29,7.19,39,53.146744,6.724552,-0.5,131,
197,1,1,1297.37,7.11,39,53.146746,6.724463,-0.4,130,
198,1,1,1303.54,7.02,39,53.146751,6.724379,-0.3,129,
199,1,1,1309.69,6.07,39,53.146754,6.724298,-0.2,128,
200,1,1,1309.69,5.9,39,53.146755,6.724217,-0.1,127,
201,1,1,1309.69,5.73,39,53.146751,6.724137,0.0,126,
202,1,1,1315.43,5.61,39,53.146745,6.724057,0.1,128,
203,1,1,1318.07,5.37,40,53.146741,6.723978,0.2,127,
204,1,1,1334.46,5.17,40,53.146741,6.723904,0.3,127,
205,1,1,1341.14,5.0,40,53.14675,6.723841,0.4,126,
206,1,1,1345.74,4.68,40,53.146769,6.723797,0.4,126,
207,1,1,1349.78,4.31,40,53.1468,6.723777,0.5,125,
208,1,1,1353.71,4.33,40,53.146842,6.723774,0.5,125,
209,1,1,1358.41,4.61,41,53.14689,6.723777,0.5,120,
210,1,1,1363.75,5.04,41,53.146942,6.723777,0.5,115,
211,1,1,1369.7,5.47,41,53.146998,6.723774,0.5,113,
212,1,1,1376.1,5.89,41,53.147058,6.723771,0.5,110,
213,1,1,1382.99,6.33,41,53.147123,6.723767,0.5,108,
214,1,1,1390.81,6.79,42,53.14719,6.723762,0.5,108,
215,1,1,1391.67,7.13,42,53.14726,6.723758,0.5,110,
216,1,1,1404.61,7.39,42,53.147331,6.723754,0.5,113,
217,1,1,1413.79,7.51,42,53.147402,6.723749,0.5,114,
218,1,1,1421.66,7.58,42,53.147472,6.723745,0.5,116,
219,1,1,1429.42,7.58,43,53.147541,6.723742,0.5,119,
220,1,1,1437.03,7.55,43,53.147609,6.723738,0.4,117,
221,1,1,1444.58,7.56,43,53.147677,6.723735,0.4,115,
222,1,1,1452.26,7.55,43,53.147745,6.723731,0.4,115,
223,1,1,1459.8,7.54,44,53.147813,6.723728,0.3,116,
224,1,1,1467.33,7.54,44,53.147882,6.723725,0.3,117,
225,1,1,1474.92,7.54,44,53.14795,6.723721,0.2,118,
226,1,1,1482.5,7.55,44,53.148019,6.723718,0.2,118,
227,1,1,1490.21,7.56,45,53.148088,6.723714,0.2,120,
228,1,1,1497.88,7.56,45,53.148157,6.723711,0.1,118,
229,1,1,1505.49,7.57,45,53.148226,6.723707,0.1,119,
230,1,1,1513.07,7.57,45,53.148295,6.723703,0.0,121,
231,1,1,1520.72,7.58,46,53.148364,6.723699,0.0,123,
232,1,1,1528.46,7.59,46,53.148433,6.723694,0.1,125,
233,1,1,1536.16,7.61,46,53.148503,6.723689,0.1,128,
234,1,1,1543.85,7.63,46,53.148572,6.723684,0.2,131,
235,1,1,1551.62,7.65,47,53.148642,6.723679,0.2,133,
236,1,1,1559.25,7.66,47,53.148711,6.723673,0.3,135,
237,1,1,1566.96,7.67,47,53.148781,6.723667,0.3,136,
238,1,1,1574.65,7.68,47,53.14885,6.723662,0.4,136,
239,1,1,1582.35,7.69,48,53.148919,6.723657,0.4,136,
240,1,1,1590.02,7.7,48,53.148987,6.723651,0.5,137,
241,1,1,1597.62,7.69,48,53.149055,6.723647,0.5,137,
242,1,1,1605.18,7.68,48,53.149123,6.723642,0.6,139,
243,1,1,1612.68,7.66,49,53.14919,6.723639,0.6,140,
244,1,1,1620.22,7.63,49,53.149256,6.723635,0.6,141,
245,1,1,1627.77,7.61,49,53.149322,6.723633,0.5,140,
246,1,1,1635.4,7.58,49,53.149388,6.723635,0.5,140,
247,1,1,1635.4,7.55,49,53.149455,6.723642,0.4,141,
248,1,1,1645.88,7.53,50,53.149525,6.723654,0.4,141,
249,1,1,1657.09,7.5,50,53.149595,6.723662,0.3,141,
250,1,1,1664.63,7.48,50,53.149663,6.723657,0.2,141,
251,1,1,1672.19,7.46,50,53.149729,6.723651,0.2,140,
252,1,1,1679.52,7.44,51,53.149795,6.723646,0.2,140,
253,1,1,1686.81,7.42,51,53.14986,6.723641,0.1,140,
254,1,1,1694.12,7.42,51,53.149926,6.723636,0.1,140,
255,1,1,1701.69,7.42,51,53.149993,6.723631,0.0,137,
256,1,1,1709.31,7.42,52,53.150062,6.723625,0.1,138,
257,1,1,1716.84,7.42,52,53.15013,6.723619,0.3,137,
258,1,1,1724.54,7.42,52,53.150197,6.723612,0.4,137,
259,1,1,1732.26,7.42,52,53.150261,6.723606,0.5,137,
260,1,1,1739.55,7.4,53,53.150324,6.7236,0.7,137,
261,1,1,1746.39,7.36,53,53.150387,6.723594,0.8,135,
262,1,1,1746.39,7.32,53,53.15045,6.723588,0.9,136,
263,1,1,1746.39,7.28,53,53.150513,6.723582,1.0,136,
264,1,1,1753.75,7.24,53,53.150577,6.723576,1.2,135,
265,1,1,1761.29,7.21,53,53.150642,6.723569,1.3,134,
266,1,1,1761.29,7.19,53,53.150707,6.723563,1.5,134,
267,1,1,1785.06,7.16,54,53.150772,6.723557,1.6,133,
268,1,1,1795.8,7.13,54,53.150838,6.723551,1.7,133,
269,1,1,1803.01,7.11,54,53.150905,6.723546,1.7,133,
270,1,1,1810.51,7.11,54,53.150971,6.723541,1.8,133,
271,1,1,1818.12,7.14,55,53.151037,6.723536,1.8,132,
272,1,1,1825.63,7.18,55,53.151103,6.723533,1.8,132,
273,1,1,1832.97,7.22,55,53.151169,6.723529,1.8,131,
274,1,1,1840.29,7.24,55,53.151234,6.723527,1.8,131,
275,1,1,1847.41,7.24,56,53.151299,6.723526,1.8,129,
276,1,1,1854.6,7.22,56,53.151362,6.723525,1.8,130,
277,1,1,1855.4,7.2,56,53.151425,6.723526,1.8,130,
278,1,1,1866.89,7.17,56,53.151487,6.723528,1.8,128,
279,1,1,1874.95,7.14,56,53.151548,6.72353,1.8,128,
280,1,1,1881.91,7.09,57,53.15161,6.723532,1.8,127,
281,1,1,1888.95,7.05,57,53.151673,6.723533,1.8,128,
282,1,1,1895.95,7.01,57,53.151735,6.723539,1.9,127,
283,1,1,1902.87,6.97,57,53.151797,6.723554,1.9,127,
284,1,1,1909.64,6.92,58,53.151856,6.723581,2.0,126,
285,1,1,1916.39,6.9,58,53.151914,6.723614,2.1,124,
286,1,1,1923.4,6.87,58,53.15197,6.723643,2.1,124,
287,1,1,1930.01,6.82,58,53.152025,6.723657,2.2,124,
288,1,1,1935.96,6.75,58,53.152078,6.723649,2.3,124,
289,1,1,1941.78,6.68,59,53.152131,6.72361,2.4,124,
290,1,1,1947.92,6.62,59,53.152175,6.723547,2.5,124,
291,1,1,1954.44,6.57,59,53.152206,6.723469,2.6,125,
292,1,1,1960.87,6.5,59,53.152218,6.723385,2.6,125,
293,1,1,1966.99,6.44,59,53.152216,6.723293,2.6,123,
294,1,1,1973.19,6.41,60,53.152209,6.723193,2.3,125,
295,1,1,1980.04,6.43,60,53.152202,6.723085,2.0,125,
296,1,1,1987.63,6.5,60,53.152197,6.72297,1.8,126,
297,1,1,1995.93,6.65,60,53.152195,6.72285,1.5,127,
298,1,1,1996.94,6.85,60,53.152195,6.722727,1.2,127,
299,1,1,2005.43,8.08,61,53.152196,6.722603,0.9,128,
300,1,1,2013.99,8.18,61,53.152196,6.722478,0.6,131,
301,1,1,2013.99,8.23,61,53.152195,6.722354,0.5,133,
302,1,1,2034.43,8.26,61,53.152194,6.722229,0.3,134,
303,1,1,2045.62,8.3,62,53.152193,6.722105,0.2,135,
304,1,1,2054.03,8.29,62,53.152191,6.72198,0.0,135,
305,1,1,2062.35,8.29,62,53.15219,6.721856,-0.1,134,
306,1,1,2070.68,8.31,62,53.152189,6.721733,-0.3,135,
307,1,1,2079.08,8.32,63,53.152188,6.72161,-0.4,134,
308,1,1,2087.48,8.28,63,53.152188,6.721487,-0.5,135,
309,1,1,2095.75,8.22,63,53.152188,6.721366,-0.6,134,
310,1,1,2103.88,8.12,63,53.152188,6.721246,-0.7,136,
311,1,1,2111.8,8.02,64,53.152188,6.721126,-0.8,135,
312,1,1,2119.51,7.89,64,53.152188,6.721008,-0.9,135,
313,1,1,2127.11,7.84,64,53.152188,6.720891,-1.0,134,
314,1,1,2134.89,7.8,64,53.152188,6.720775,-1.0,135,
315,1,1,2142.66,7.78,65,53.152188,6.720659,-1.0,133,
316,1,1,2150.46,7.76,65,53.152188,6.720544,-1.0,133,
317,1,1,2158.22,7.76,65,53.152188,6.720429,-1.0,133,
318,1,1,2166.0,7.74,65,53.152188,6.720315,-1.0,131,
319,1,1,2173.92,7.71,66,53.152189,6.720202,-1.0,131,
320,1,1,2181.74,7.65,66,53.152189,6.720088,-1.0,131,
321,1,1,2189.55,7.63,66,53.152189,6.719974,-1.0,130,
322,1,1,2197.41,7.62,66,53.15219,6.719861,-1.1,130,
323,1,1,2197.41,7.62,67,53.15219,6.719747,-1.2,131,
324,1,1,2197.41,7.61,67,53.152191,6.719633,-1.3,132,
325,1,1,2205.16,7.6,67,53.152191,6.71952,-1.4,132,
326,1,1,2212.93,7.59,67,53.152192,6.719407,-1.4,131,
327,1,1,2220.73,7.58,67,53.152192,6.719294,-1.5,134,
328,1,1,2220.73,7.57,67,53.152192,6.719181,-1.6,133,
329,1,1,2220.73,7.57,67,53.152193,6.719069,-1.6,134,
330,1,1,2228.47,7.55,68,53.152192,6.718957,-1.6,134,
331,1,1,2236.19,7.54,68,53.152192,6.718846,-1.6,134,
332,1,1,2243.85,7.52,68,53.152192,6.718736,-1.6,131,
333,1,1,2249.31,7.5,68,53.152191,6.718626,-1.6,132,
334,1,1,2256.91,7.48,68,53.15219,6.718517,-1.6,131,
335,1,1,2264.5,7.46,69,53.152189,6.718408,-1.6,131,
336,1,1,2272.15,7.44,69,53.152188,6.718298,-1.6,131,
337,1,1,2279.68,7.41,69,53.152188,6.718189,-1.5,130,
338,1,1,2286.52,7.39,69,53.152189,6.718079,-1.4,130,
339,1,1,2294.1,7.37,70,53.152191,6.717968,-1.4,129,
340,1,1,2301.73,7.35,70,53.152194,6.717857,-1.3,130,
341,1,1,2309.45,7.34,70,53.152201,6.717746,-1.2,130,
342,1,1,2317.22,7.34,70,53.15221,6.717636,-1.1,131,
343,1,1,2323.31,7.34,71,53.152225,6.717527,-1.0,131,
344,1,1,2331.12,7.35,71,53.152244,6.717421,-0.9,131,
345,1,1,2338.91,7.36,71,53.152267,6.717316,-0.8,131,
346,1,1,2346.66,7.37,71,53.152291,6.717211,-0.7,130,
347,1,1,2354.44,7.39,72,53.152313,6.717107,-0.6,130,
348,1,1,2360.17,7.4,72,53.152332,6.717002,-0.5,130,
349,1,1,2367.72,7.4,72,53.152346,6.716895,-0.4,130,
350,1,1,2375.21,7.39,72,53.152353,6.716787,-0.3,130,
351,1,1,2382.87,7.38,73,53.152355,6.716678,-0.2,130,
352,1,1,2390.51,7.37,73,53.152355,6.716569,-0.3,131,
353,1,1,2396.91,7.35,73,53.152357,6.71646,-0.4,130,
354,1,1,2404.42,7.33,73,53.152358,6.716352,-0.5,130,
355,1,1,2411.95,7.31,73,53.15236,6.716244,-0.7,130,
356,1,1,2419.43,7.29,74,53.152361,6.716136,-0.8,131,
357,1,1,2426.85,7.26,74,53.152361,6.716026,-0.9,132,
358,1,1,2433.1,7.24,74,53.152361,6.715917,-1.1,131,
359,1,1,2440.64,7.23,74,53.15236,6.715807,-1.2,130,
360,1,1,2448.31,7.23,75,53.15236,6.715696,-1.2,129,
361,1,1,2456.03,7.24,75,53.152359,6.715586,-1.2,130,
362,1,1,2463.8,7.24,75,53.152357,6.715474,-1.2,132,
363,1,1,2469.39,7.26,75,53.152356,6.715363,-1.2,131,
364,1,1,2477.18,7.28,76,53.152355,6.715251,-1.2,131,
365,1,1,2484.99,7.31,76,53.152354,6.715138,-1.2,129,
366,1,1,2492.74,7.34,76,53.152353,6.715025,-1.2,129,
367,1,1,2500.29,7.36,76,53.152353,6.714912,-1.3,130,
368,1,1,2506.52,7.38,76,53.152353,6.714799,-1.4,132,
369,1,1,2514.33,7.4,77,53.152353,6.714685,-1.5,131,
370,1,1,2522.26,7.42,77,53.152353,6.714571,-1.6,132,
371,1,1,2530.2,7.44,77,53.152354,6.714457,-1.7,132,
372,1,1,2538.2,7.46,78,53.152354,6.714342,-1.8,130,
373,1,1,2544.2,7.48,78,53.152355,6.714228,-1.9,130,
374,1,1,2552.18,7.51,78,53.152355,6.714114,-2.0,128,
375,1,1,2560.05,7.52,78,53.152356,6.714,-2.0,129,
376,1,1,2567.75,7.52,78,53.152356,6.713886,-2.0,129,
377,1,1,2575.53,7.53,79,53.152357,6.713772,-2.0,128,
378,1,1,2582.53,7.55,79,53.152357,6.713658,-2.0,128,
379,1,1,2590.45,7.56,79,53.152357,6.713545,-2.0,128,
380,1,1,2598.11,7.56,79,53.152358,6.713432,-2.0,128,
381,1,1,2605.82,7.55,80,53.152358,6.713319,-2.0,130,
382,1,1,2613.7,7.54,80,53.152358,6.713206,-1.9,130,
383,1,1,2620.44,7.53,80,53.152358,6.713093,-1.8,132,
384,1,1,2628.38,7.52,80,53.152358,6.71298,-1.6,132,
385,1,1,2636.33,7.52,81,53.152359,6.712867,-1.5,132,
386,1,1,2644.34,7.52,81,53.152359,6.712753,-1.4,131,
387,1,1,2652.32,7.53,81,53.15236,6.71264,-1.3,130,
388,1,1,2658.0,7.53,81,53.152361,6.712526,-1.2,130,
389,1,1,2665.78,7.54,82,53.152362,6.712412,-1.1,129,
390,1,1,2673.5,7.54,82,53.152363,6.712298,-1.0,130,
391,1,1,2681.25,7.54,82,53.152362,6.712184,-0.8,129,
392,1,1,2689.0,7.54,82,53.152361,6.712071,-0.7,129,
393,1,1,2695.87,7.53,83,53.152357,6.71196,-0.6,128,
394,1,1,2703.57,7.51,83,53.15235,6.711849,-0.5,129,
395,1,1,2711.28,7.49,83,53.15234,6.711741,-0.5,130,
396,1,1,2719.06,7.47,83,53.152325,6.711635,-0.4,130,
397,1,1,2726.82,7.44,84,53.152307,6.711531,-0.3,130,
398,1,1,2733.01,7.43,84,53.152283,6.711431,-0.2,132,
399,1,1,2740.79,7.42,84,53.152253,6.711333,-0.1,132,
400,1,1,2748.59,7.41,84,53.152217,6.71124,0.0,131,
401,1,1,2756.32,7.41,85,53.152176,6.711149,0.1,131,
402,1,1,2764.08,7.41,85,53.152131,6.711062,0.2,130,
403,1,1,2769.6,7.41,85,53.152082,6.710978,0.2,130,
404,1,1,2777.51,7.42,85,53.152031,6.710896,0.3,129,
405,1,1,2785.49,7.44,86,53.151979,6.710817,0.4,128,
406,1,1,2793.46,7.46,86,53.151928,6.71074,0.4,128,
